68779,赤城μ技能舰爆机队LV9
68780,赤城μ技能舰爆机队LV10
68781,2 x 100lb 炸弹
68791,1 x 500lb 炸弹
68801,赤城μ技能鱼雷机Lv1
68802,赤城μ技能鱼雷机Lv2
68803,赤城μ技能鱼雷机Lv3
68804,赤城μ技能鱼雷机Lv4
68805,赤城μ技能鱼雷机Lv5
68806,赤城μ技能鱼雷机Lv6
68807,赤城μ技能鱼雷机Lv7
68808,赤城μ技能鱼雷机Lv8
68809,赤城μ技能鱼雷机Lv9
68810,赤城μ技能鱼雷机Lv10
68811,2 x 机载鱼雷-重樱
68821,时乃空DreamStoryLv1
68822,时乃空DreamStoryLv2
68823,时乃空DreamStoryLv3
68824,时乃空DreamStoryLv4
68825,时乃空DreamStoryLv5
68826,时乃空DreamStoryLv6
68827,时乃空DreamStoryLv7
68828,时乃空DreamStoryLv8
68829,时乃空DreamStoryLv9
68830,时乃空DreamStoryLv10
68831,凑阿库娅技能鱼雷LV1
68832,凑阿库娅技能鱼雷LV2
68833,凑阿库娅技能鱼雷LV3
68834,凑阿库娅技能鱼雷LV4
68835,凑阿库娅技能鱼雷LV5
68836,凑阿库娅技能鱼雷LV6
68837,凑阿库娅技能鱼雷LV7
68838,凑阿库娅技能鱼雷LV8
68839,凑阿库娅技能鱼雷LV9
68840,凑阿库娅技能鱼雷LV10
68841,夏色祭·弹幕LV1
68842,夏色祭·弹幕LV2
68843,夏色祭·弹幕LV3
68844,夏色祭·弹幕LV4
68845,夏色祭·弹幕LV5
68846,夏色祭·弹幕LV6
68847,夏色祭·弹幕LV7
68848,夏色祭·弹幕LV8
68849,夏色祭·弹幕LV9
68850,夏色祭·弹幕LV10
68861,大神澪技能鱼雷机Lv1
68862,大神澪技能鱼雷机Lv2
68863,大神澪技能鱼雷机Lv3
68864,大神澪技能鱼雷机Lv4
68865,大神澪技能鱼雷机Lv5
68866,大神澪技能鱼雷机Lv6
68867,大神澪技能鱼雷机Lv7
68868,大神澪技能鱼雷机Lv8
68869,大神澪技能鱼雷机Lv9
68870,大神澪技能鱼雷机Lv10
68871,2 x 机载鱼雷-集束
68881,大神澪技能轰炸机Lv1
68882,大神澪技能轰炸机Lv2
68883,大神澪技能轰炸机Lv3
68884,大神澪技能轰炸机Lv4
68885,大神澪技能轰炸机Lv5
68886,大神澪技能轰炸机Lv6
68887,大神澪技能轰炸机Lv7
68888,大神澪技能轰炸机Lv8
68889,大神澪技能轰炸机Lv9
68890,大神澪技能轰炸机Lv10
68891,2 x 500lb 炸弹
68901,幼比叡鱼雷-LV1
68902,幼比叡鱼雷-LV2
68903,幼比叡鱼雷-LV3
68904,幼比叡鱼雷-LV4
68905,幼比叡鱼雷-LV5
68906,幼比叡鱼雷-LV6
68907,幼比叡鱼雷-LV7
68908,幼比叡鱼雷-LV8
68909,幼比叡鱼雷-LV9
68910,幼比叡鱼雷-LV10
68911,齐柏林技能·穿甲LV1
68912,齐柏林技能·穿甲LV2
68913,齐柏林技能·穿甲LV3
68914,齐柏林技能·穿甲LV4
68915,齐柏林技能·穿甲LV5
68916,齐柏林技能·穿甲LV6
68917,齐柏林技能·穿甲LV7
68918,齐柏林技能·穿甲LV8
68919,齐柏林技能·穿甲LV9
68920,齐柏林技能·穿甲LV10
68921,齐柏林技能·高爆LV1
68922,齐柏林技能·高爆LV2
68923,齐柏林技能·高爆LV3
68924,齐柏林技能·高爆LV4
68925,齐柏林技能·高爆LV5
68926,齐柏林技能·高爆LV6
68927,齐柏林技能·高爆LV7
68928,齐柏林技能·高爆LV8
68929,齐柏林技能·高爆LV9
68930,齐柏林技能·高爆LV10
68931,齐柏林技能·穿甲2LV1
68932,齐柏林技能·穿甲2LV2
68933,齐柏林技能·穿甲2LV3
68934,齐柏林技能·穿甲2LV4
68935,齐柏林技能·穿甲2LV5
68936,齐柏林技能·穿甲2LV6
68937,齐柏林技能·穿甲2LV7
68938,齐柏林技能·穿甲2LV8
68939,齐柏林技能·穿甲2LV9
68940,齐柏林技能·穿甲2LV10
68941,紫咲诗音EXPLOSION火球LV1
68942,紫咲诗音EXPLOSION火球LV2
68943,紫咲诗音EXPLOSION火球LV3
68944,紫咲诗音EXPLOSION火球LV4
68945,紫咲诗音EXPLOSION火球LV5
68946,紫咲诗音EXPLOSION火球LV6
68947,紫咲诗音EXPLOSION火球LV7
68948,紫咲诗音EXPLOSION火球LV8
68949,紫咲诗音EXPLOSION火球LV9
68950,紫咲诗音EXPLOSION火球LV10
68951,白上吹雪狐笋轰炸机Lv1
68952,白上吹雪狐笋轰炸机Lv2
68953,白上吹雪狐笋轰炸机Lv3
68954,白上吹雪狐笋轰炸机Lv4
68955,白上吹雪狐笋轰炸机Lv5
68956,白上吹雪狐笋轰炸机Lv6
68957,白上吹雪狐笋轰炸机Lv7
68958,白上吹雪狐笋轰炸机Lv8
68959,白上吹雪狐笋轰炸机Lv9
68960,白上吹雪狐笋轰炸机Lv10
68961,2 x 500lb 炸弹
68971,百鬼绫目穿透斩击LV1
68972,百鬼绫目穿透斩击LV2
68973,百鬼绫目穿透斩击LV3
68974,百鬼绫目穿透斩击LV4
68975,百鬼绫目穿透斩击LV5
68976,百鬼绫目穿透斩击LV6
68977,百鬼绫目穿透斩击LV7
68978,百鬼绫目穿透斩击LV8
68979,百鬼绫目穿透斩击LV9
68980,百鬼绫目穿透斩击LV10
68981,骏河主炮弹幕PVELV1
68982,骏河主炮弹幕PVELV2
68983,骏河主炮弹幕PVELV3
68984,骏河主炮弹幕PVELV4
68985,骏河主炮弹幕PVELV5
68986,骏河主炮弹幕PVELV6
68987,骏河主炮弹幕PVELV7
68988,骏河主炮弹幕PVELV8
68989,骏河主炮弹幕PVELV9
68990,骏河主炮弹幕PVELV10
68991,骏河主炮弹幕PVPLV1
68992,骏河主炮弹幕PVPLV2
68993,骏河主炮弹幕PVPLV3
68994,骏河主炮弹幕PVPLV4
68995,骏河主炮弹幕PVPLV5
68996,骏河主炮弹幕PVPLV6
68997,骏河主炮弹幕PVPLV7
68998,骏河主炮弹幕PVPLV8
68999,骏河主炮弹幕PVPLV9
69000,骏河主炮弹幕PVPLV10
69001,骏河副炮弹幕PVPLV1
69002,骏河副炮弹幕PVPLV2
69003,骏河副炮弹幕PVPLV3
69004,骏河副炮弹幕PVPLV4
69005,骏河副炮弹幕PVPLV5
69006,骏河副炮弹幕PVPLV6
69007,骏河副炮弹幕PVPLV7
69008,骏河副炮弹幕PVPLV8
69009,骏河副炮弹幕PVPLV9
69010,骏河副炮弹幕PVPLV10
69011,骏河弹幕鱼雷LV1
69012,骏河弹幕鱼雷LV2
69013,骏河弹幕鱼雷LV3
69014,骏河弹幕鱼雷LV4
69015,骏河弹幕鱼雷LV5
69016,骏河弹幕鱼雷LV6
69017,骏河弹幕鱼雷LV7
69018,骏河弹幕鱼雷LV8
69019,骏河弹幕鱼雷LV9
69020,骏河弹幕鱼雷LV10
69021,骏河副炮弹幕PVELV1
69022,骏河副炮弹幕PVELV2
69023,骏河副炮弹幕PVELV3
69024,骏河副炮弹幕PVELV4
69025,骏河副炮弹幕PVELV5
69026,骏河副炮弹幕PVELV6
69027,骏河副炮弹幕PVELV7
69028,骏河副炮弹幕PVELV8
69029,骏河副炮弹幕PVELV9
69030,骏河副炮弹幕PVELV10
69031,骏河PVP限定樱花弹幕LV1
69032,骏河PVP限定樱花弹幕LV2
69033,骏河PVP限定樱花弹幕LV3
69034,骏河PVP限定樱花弹幕LV4
69035,骏河PVP限定樱花弹幕LV5
69036,骏河PVP限定樱花弹幕LV6
69037,骏河PVP限定樱花弹幕LV7
69038,骏河PVP限定樱花弹幕LV8
69039,骏河PVP限定樱花弹幕LV9
69040,骏河PVP限定樱花弹幕LV10
69051,塔什干ICELF-LV1
69052,塔什干ICELF-LV2
69053,塔什干ICELF-LV3
69054,塔什干ICELF-LV4
69055,塔什干ICELF-LV5
69056,塔什干ICELF-LV6
69057,塔什干ICELF-LV7
69058,塔什干ICELF-LV8
69059,塔什干ICELF-LV9
69060,塔什干ICELF-LV10
69061,苏俄PVE主炮弹幕LV1
69062,苏俄PVE主炮弹幕LV2
69063,苏俄PVE主炮弹幕LV3
69064,苏俄PVE主炮弹幕LV4
69065,苏俄PVE主炮弹幕LV5
69066,苏俄PVE主炮弹幕LV6
69067,苏俄PVE主炮弹幕LV7
69068,苏俄PVE主炮弹幕LV8
69069,苏俄PVE主炮弹幕LV9
69070,苏俄PVE主炮弹幕LV10
69071,苏俄PVP主炮弹幕-Lv1
69072,苏俄PVP主炮弹幕-Lv2
69073,苏俄PVP主炮弹幕-Lv3
69074,苏俄PVP主炮弹幕-Lv4
69075,苏俄PVP主炮弹幕-Lv5
69076,苏俄PVP主炮弹幕-Lv6
69077,苏俄PVP主炮弹幕-Lv7
69078,苏俄PVP主炮弹幕-Lv8
69079,苏俄PVP主炮弹幕-Lv9
69080,苏俄PVP主炮弹幕-Lv10
69081,定点冰锥1-80-LV1
69082,定点冰锥1-80-LV2
69083,定点冰锥1-80-LV3
69084,定点冰锥1-80-LV4
69085,定点冰锥1-80-LV5
69086,定点冰锥1-80-LV6
69087,定点冰锥1-80-LV7
69088,定点冰锥1-80-LV8
69089,定点冰锥1-80-LV9
69090,定点冰锥1-80-LV10
69091,定点冰锥2-90-LV1
69092,定点冰锥2-90-LV2
69093,定点冰锥2-90-LV3
69094,定点冰锥2-90-LV4
69095,定点冰锥2-90-LV5
69096,定点冰锥2-90-LV6
69097,定点冰锥2-90-LV7
69098,定点冰锥2-90-LV8
69099,定点冰锥2-90-LV9
69100,定点冰锥2-90-LV10
69101,定点冰锥3-100-LV1
69102,定点冰锥3-100-LV2
69103,定点冰锥3-100-LV3
69104,定点冰锥3-100-LV4
69105,定点冰锥3-100-LV5
69106,定点冰锥3-100-LV6
69107,定点冰锥3-100-LV7
69108,定点冰锥3-100-LV8
69109,定点冰锥3-100-LV9
69110,定点冰锥3-100-LV10
69111,苏俄技能小子弹-LV1
69112,苏俄技能小子弹-LV2
69113,苏俄技能小子弹-LV3
69114,苏俄技能小子弹-LV4
69115,苏俄技能小子弹-LV5
69116,苏俄技能小子弹-LV6
69117,苏俄技能小子弹-LV7
69118,苏俄技能小子弹-LV8
69119,苏俄技能小子弹-LV9
69120,苏俄技能小子弹-LV10
69121,恰巴耶夫技能弹幕-LV1
69122,恰巴耶夫技能弹幕-LV2
69123,恰巴耶夫技能弹幕-LV3
69124,恰巴耶夫技能弹幕-LV4
69125,恰巴耶夫技能弹幕-LV5
69126,恰巴耶夫技能弹幕-LV6
69127,恰巴耶夫技能弹幕-LV7
69128,恰巴耶夫技能弹幕-LV8
69129,恰巴耶夫技能弹幕-LV9
69130,恰巴耶夫技能弹幕-LV10
69131,定点冰锥PVP1-50-LV1
69132,定点冰锥PVP1-50-LV2
69133,定点冰锥PVP1-50-LV3
69134,定点冰锥PVP1-50-LV4
69135,定点冰锥PVP1-50-LV5
69136,定点冰锥PVP1-50-LV6
69137,定点冰锥PVP1-50-LV7
69138,定点冰锥PVP1-50-LV8
69139,定点冰锥PVP1-50-LV9
69140,定点冰锥PVP1-50-LV10
69141,定点冰锥PVP2-60-LV1
69142,定点冰锥PVP2-60-LV2
69143,定点冰锥PVP2-60-LV3
69144,定点冰锥PVP2-60-LV4
69145,定点冰锥PVP2-60-LV5
69146,定点冰锥PVP2-60-LV6
69147,定点冰锥PVP2-60-LV7
69148,定点冰锥PVP2-60-LV8
69149,定点冰锥PVP2-60-LV9
69150,定点冰锥PVP2-60-LV10
69151,定点冰锥PVP3-120-LV1
69152,定点冰锥PVP3-120-LV2
69153,定点冰锥PVP3-120-LV3
69154,定点冰锥PVP3-120-LV4
69155,定点冰锥PVP3-120-LV5
69156,定点冰锥PVP3-120-LV6
69157,定点冰锥PVP3-120-LV7
69158,定点冰锥PVP3-120-LV8
69159,定点冰锥PVP3-120-LV9
69160,定点冰锥PVP3-120-LV10
70011,全弹发射-法拉格特级I
70012,全弹发射-法拉格特级II
70021,全弹发射-马汉级I
70022,全弹发射-马汉级II
70031,全弹发射-格里德利级I
70032,全弹发射-格里德利级II
70041,全弹发射-弗莱彻级I
70042,全弹发射-弗莱彻级II
70051,全弹发射-西姆斯级I
70052,全弹发射-西姆斯级II
70061,全弹发射-本森级I
70062,全弹发射-本森级II
70071,全弹发射-基林级I
70072,全弹发射-基林级II
70111,全弹发射-奥马哈级I
70112,全弹发射-奥马哈级II
70121,全弹发射-布鲁克林级I
70122,全弹发射-布鲁克林级II
70131,全弹发射-亚特兰大级I
70132,全弹发射-亚特兰大级II
70141,全弹发射-克利夫兰级I
70142,全弹发射-克利夫兰级II
70211,全弹发射-彭萨科拉级I
70212,全弹发射-彭萨科拉级II
70221,全弹发射-北安普顿级I
70222,全弹发射-北安普顿级II
70231,全弹发射-波特兰级I
70232,全弹发射-波特兰级II
70241,全弹发射-新奥尔良级I
70242,全弹发射-新奥尔良级II
70251,全弹发射-威奇塔I
70252,全弹发射-威奇塔II
70261,全弹发射-巴尔的摩级I
70262,全弹发射-巴尔的摩级II
70271,全弹发射-得梅因级I
70272,全弹发射-得梅因级II
70311,全弹发射-猫鲨级I
70312,全弹发射-猫鲨级II
71011,全弹发射-A级I
71012,全弹发射-A级II
71021,全弹发射-B级I
71022,全弹发射-B级II
71031,全弹发射-C级I
71032,全弹发射-C级II
71041,全弹发射-F级I
71042,全弹发射-F级II
71051,全弹发射-G级I
71052,全弹发射-G级II
71061,全弹发射-H级I
71062,全弹发射-H级II
71071,全弹发射-J级I
71072,全弹发射-J级II
71081,全弹发射-M级I
71082,全弹发射-M级II
71091,全弹发射-E级I
71092,全弹发射-E级II
71111,全弹发射-利安得级I
71112,全弹发射-利安得级II
71121,全弹发射-黛朵级I
71122,全弹发射-黛朵级II
71131,全弹发射-阿瑞托莎级I
71132,全弹发射-阿瑞托莎级II
71141,全弹发射-爱丁堡级I
71142,全弹发射-爱丁堡级II
71151,全弹发射-南安普顿级I
71152,全弹发射-南安普顿级II
71161,全弹发射-斐济级I
71162,全弹发射-斐济级II
71171,全弹发射-谷物女神级I
71172,全弹发射-谷物女神级II
71181,全弹发射-格罗斯特级I
71182,全弹发射-格罗斯特级II
71211,全弹发射-伦敦级I
71212,全弹发射-伦敦级II
71221,全弹发射-肯特级I
71222,全弹发射-肯特级II
71231,全弹发射-诺福克级I
71232,全弹发射-诺福克级II
71241,全弹发射-约克级I
71242,全弹发射-约克级II
72011,全弹发射-睦月级I
72012,全弹发射-睦月级II
72021,全弹发射-吹雪级I
72022,全弹发射-吹雪级II
72031,全弹发射-白露级I
72032,全弹发射-白露级II
72041,全弹发射-初春级I
72042,全弹发射-初春级II
72051,全弹发射-阳炎级I
72052,全弹发射-阳炎级II
72056,全弹发射-夕云级I
72057,全弹发射-夕云级II
72061,全弹发射-秋月级I
72062,全弹发射-秋月级II
72071,全弹发射-晓级I
72072,全弹发射-晓级II
72081,全弹发射-神风级I
72082,全弹发射-神风级II
72091,全弹发射-朝潮级I
72092,全弹发射-朝潮级II
72111,全弹发射-天龙级I
72112,全弹发射-天龙级II
72121,全弹发射-球磨级I
72122,全弹发射-球磨级II
72131,全弹发射-川内级I
72132,全弹发射-川内级II
72141,全弹发射-长良级I
72142,全弹发射-长良级II
72151,全弹发射-阿贺野级I
72152,全弹发射-阿贺野级II
72161,全弹发射-夕张I
72162,全弹发射-夕张II
72211,全弹发射-古鹰级I
72212,全弹发射-古鹰级II
72221,全弹发射-青叶级I
72222,全弹发射-青叶级II
72231,全弹发射-妙高级I
72232,全弹发射-妙高级II
72241,全弹发射-利根级I
72242,全弹发射-利根级II
72251,全弹发射-最上级I
72252,全弹发射-最上级II
72253,全弹发射-最上级III
72254,全弹发射-最上级铃谷型I
72255,全弹发射-最上级铃谷型II
72256,全弹发射-最上级铃谷型I-增强
72257,全弹发射-最上级铃谷型II-增强
72261,全弹发射-高雄级I
72262,全弹发射-高雄级II
72311,全弹发射-伊乙级I
72312,全弹发射-伊乙级II
73011,全弹发射-1934型I
73012,全弹发射-1934型II
73031,全弹发射-1936型I
73032,全弹发射-1936型II
73041,全弹发射-1936A型I
73042,全弹发射-1936A型II
73051,全弹发射-1936B型I
73052,全弹发射-1936B型II
73111,全弹发射-柯尼斯堡级I
73112,全弹发射-柯尼斯堡级II
73121,全弹发射-莱比锡级I
73122,全弹发射-莱比锡级II
73211,全弹发射-希佩尔海军上将级I
73212,全弹发射-希佩尔海军上将级II
73221,全弹发射-德意志级I
73222,全弹发射-德意志级II
73311,全弹发射-Type VIIC型I
73312,全弹发射-Type VIIC型II
73321,全弹发射-Type IXB型I
73322,全弹发射-Type IXB型II
73411,全弹发射-Type VIIB型I
73412,全弹发射-Type VIIB型II
73511,全弹发射-Type IXC型I
73512,全弹发射-Type IXC型II
74011,全弹发射-鞍山级I
74012,全弹发射-鞍山级II
74021,全弹发射-青龙I
74022,全弹发射-青龙II
74031,全弹发射-朱雀I
74032,全弹发射-朱雀II
74041,全弹发射-白虎I
74042,全弹发射-白虎II
74051,全弹发射-玄武I
74052,全弹发射-玄武II
74111,全弹发射-宁海级I
74112,全弹发射-宁海级II
74121,全弹发射-逸仙I
74122,全弹发射-逸仙II
75011,全弹发射-索尔达蒂级I
75012,全弹发射-索尔达蒂级II
75211,全弹发射-特伦托级I
75212,全弹发射-特伦托级II
75221,全弹发射-扎拉级I
75222,全弹发射-扎拉级II
76011,全弹发射-愤怒级I
76012,全弹发射-愤怒级II
76021,全弹发射-明斯克级I
76022,全弹发射-明斯克级II
76111,全弹发射-博加特里级I
76112,全弹发射-博加特里级II
78011,全弹发射-机敏级I
78012,全弹发射-机敏级II
78021,全弹发射-大胆级I
78022,全弹发射-大胆级II
78111,全弹发射-埃米尔·贝尔汀I
78112,全弹发射-埃米尔·贝尔汀II
79011,专属弹幕-英格兰I
79012,专属弹幕-英格兰II
79021,专属弹幕-埃尔德里奇I
79022,专属弹幕-埃尔德里奇II
79031,专属弹幕-威廉·D·波特I
79032,专属弹幕-威廉·D·波特II
79041,专属弹幕-约翰斯顿I
79042,专属弹幕-约翰斯顿II
79051,专属弹幕-拉菲I
79052,专属弹幕-拉菲II
79061,专属弹幕-萤火虫I
79062,专属弹幕-萤火虫II
79071,专属弹幕-勇敢I
79072,专属弹幕-勇敢II
79081,专属弹幕-标枪I
79082,专属弹幕-标枪II
79091,专属弹幕-吸血鬼I
79092,专属弹幕-吸血鬼II
79101,专属弹幕-贝尔法斯特I
79102,专属弹幕-贝尔法斯特II
79111,专属弹幕-绫波I
79112,专属弹幕-绫波II
79121,专属弹幕-夕立I
79122,专属弹幕-夕立II
79123,专属弹幕-夕立I
79124,专属弹幕-夕立II
79131,专属弹幕-雪风I
79132,专属弹幕-雪风II
79133,专属弹幕-雪风I
79134,专属弹幕-雪风II
79141,专属弹幕-岛风I
79142,专属弹幕-岛风II
79151,专属弹幕-北上I
79152,专属弹幕-北上II
79161,专属弹幕-大井I
79162,专属弹幕-大井II
79171,专属弹幕-Z1I
79172,专属弹幕-Z1II
79181,专属弹幕-鞍山I
79182,专属弹幕-鞍山II
79191,专属弹幕-阿芙乐尔I
79192,专属弹幕-阿芙乐尔II
79201,专属弹幕-Z23I
79202,专属弹幕-Z23II
79211,专属弹幕-Z46I
79212,专属弹幕-Z46II
79213,专属弹幕-Z46I
79214,专属弹幕-Z46II
79221,专属弹幕-伊吹I
79222,专属弹幕-伊吹II
79231,专属弹幕-海王星I
79232,专属弹幕-海王星II
79241,专属弹幕-罗恩I
79242,专属弹幕-罗恩II
79251,专属弹幕-路易九世I
79252,专属弹幕-路易九世II
79261,专属弹幕-I19I
79262,专属弹幕-I19II
79271,专属弹幕-U81I
79272,专属弹幕-U81II
79281,专属弹幕-江风I
79282,专属弹幕-江风II
79283,专属弹幕-江风I
79284,专属弹幕-江风II
79291,专属弹幕-22I
79292,专属弹幕-22II
79301,专属弹幕-33I
79302,专属弹幕-33II
79311,专属弹幕-U47I
79312,专属弹幕-U47II
79321,专属弹幕-絮库夫I
79322,专属弹幕-絮库夫II
79331,专属弹幕-凯旋I
79332,专属弹幕-凯旋II
79333,专属弹幕-凯旋鱼雷I
79334,专属弹幕-凯旋鱼雷II
79341,专属弹幕-大青花鱼I
79342,专属弹幕-大青花鱼II
79351,专属弹幕-圣地亚哥
79361,专属弹幕-天狼星I
79362,专属弹幕-天狼星II
79371,专属弹幕-I13I
79372,专属弹幕-I13II
79381,专属弹幕-北风I
79382,专属弹幕-北风II
79383,专属弹幕鱼雷-北风I
79384,专属弹幕鱼雷-北风II
79391,专属弹幕-西雅图I
79392,专属弹幕-西雅图II
79401,专属弹幕-确捷I
79402,专属弹幕-确捷II
79411,专属弹幕-恶毒I
79412,专属弹幕-恶毒II
79413,专属弹幕-恶毒鱼雷I
79414,专属弹幕-恶毒鱼雷II
79421,专属弹幕-I168I
79422,专属弹幕-I168II
79431,专属弹幕-U101I
79432,专属弹幕-U101II
79441,专属弹幕-棘鳍I
79442,专属弹幕-棘鳍II
79451,专属弹幕-克利夫兰μI
79452,专属弹幕-克利夫兰μII
79461,专属弹幕-南安普顿μI
79462,专属弹幕-南安普顿μII
79471,专属弹幕-希佩尔海军上将μI
79472,专属弹幕-希佩尔海军上将μII
79481,专属弹幕-能代I
79482,专属弹幕-能代II
79483,专属弹幕-能代鱼雷
79491,专属弹幕-黛朵I
79492,专属弹幕-黛朵II
79501,专属弹幕-塔什干I
79502,专属弹幕-塔什干II
79511,专属弹幕-恰巴耶夫I
79512,专属弹幕-恰巴耶夫II
81000,F2A水牛T1
81020,F2A水牛T2
81040,F2A水牛T3
81060,F2A水牛(萨奇队)
81100,F4F野猫T1
81120,F4F野猫T2
81140,F4F野猫T3
81200,F4U海盗T1
81220,F4U海盗T2
81240,F4U海盗T3
81260,F4U（VF-17“海盗”中队）
81300,F6F地狱猫T1
81320,F6F地狱猫T2
81340,F6F地狱猫T3
81400,XF5F天箭T0
82000,海喷火T1
82020,海喷火T2
82040,海喷火T3
82100,海毒牙T1
82120,海毒牙T2
82140,海毒牙T3
82200,海斗士T1
82220,海斗士T2
82240,海斗士T3
82300,海怒T0
83000,九六式舰战T1
83020,九六式舰战T2
83040,九六式舰战T3
83100,零战二一型T1
83120,零战二一型T2
83140,零战二一型T3
83200,零战五二型T1
83220,零战五二型T2
83240,零战五二型T3
83300,烈风T1
83320,烈风T2
83340,烈风T3
84000,BF-109T舰载战斗机T1
84020,BF-109T舰载战斗机T2
84040,BF-109T舰载战斗机T3
84100,Me-155A舰载战斗机T1
84120,Me-155A舰载战斗机T2
84140,Me-155A舰载战斗机T3
85000,B-13 双联装130mm主炮B-2LM
85040,B-13 双联装130mm主炮B-2LM
85060,100mm双联装防空炮SM-5-1s
85120,B-38 三联装152mm主炮MK5
85140,B-38 三联装152mm主炮MK5
85160,B-38 三联装152mm主炮MK5
85180,37mm防空炮70-K
85182, 
85200,37mm防空炮70-K
85220,37mm防空炮70-K
85260,B-54 100mm双联装防空炮
85280,B-54 100mm双联装防空炮
85300,B-37 三联装406mm主炮MK-1
85320,B-37 三联装406mm主炮MK-1
85360,B-34 100mm双联装防空炮MZ-14
85380,B-34 100mm双联装防空炮MZ-14
85400,B-34 100mm双联装防空炮MZ-14
85420,三联装305mm主炮Model1907
85440,双联装152mm主炮Model1892
90000,130mm单装炮Mle1924
90020,130mm单装炮Mle1924
90040,130mm单装炮Mle1924
90100,138.6mm单装炮Mle1929
90120,138.6mm单装炮Mle1929
90140,138.6mm单装炮Mle1929
90200,三联装152mm主炮Mle1930
90220,三联装152mm主炮Mle1930
90240,三联装152mm主炮Mle1930
90300,四联装330mm主炮Mle1931
90320,四联装330mm主炮Mle1931
90340,四联装330mm主炮Mle1931
90400,四联装380mm主炮Mle1935
90420,四联装380mm主炮Mle1935
90440,四联装380mm主炮Mle1935
90500,双联装130mm主炮Mle1935
90600,双联37mm高射炮Mle1936
95000,三联装381mm主炮Model 1934
95020,三联装381mm主炮Model 1934
95040,三联装381mm主炮Model 1934
95100,90mm单装高角炮Model 1939
95120,90mm单装高角炮Model 1939
95140,90mm单装高角炮Model 1939
95200,双联203mm主炮Model 1927
95220,双联203mm主炮Model 1927
95240,双联203mm主炮Model 1927
95300,双联203mm主炮Model 1924
95320,双联203mm主炮Model 1924
95340,双联203mm主炮Model 1924
95400,双联装120mm炮Model 1936
95420,双联装120mm炮Model 1936
95440,双联装120mm炮Model 1936
95460,双联装120mm炮Model 1933
95480,三联装320mm主炮Model 1934
95500,双联37mm机枪Model 1932
95520,双联37mm机枪Model 1932
95540,双联37mm机枪Model 1932
100100,127mm单装炮-敌用I
100101,127mm单装炮-敌用II
100102,127mm单装炮-敌用III
100200,Q版近程自卫火炮I
100201,Q版近程自卫火炮II
100202,Q版近程自卫火炮III
100203,Q版近程自卫火炮IIII
100204,Q版近程自卫火炮IIII-塞壬
100205,量产型大船通用副炮I
100206,量产型大船通用副炮II
100207,量产型大船通用副炮III
100210,Q版驱逐单发瞄准x4随机I
100211,Q版驱逐单发瞄准x4随机II
100212,Q版驱逐单发瞄准x4随机III
100213,Q版驱逐单发瞄准x4随机IIII
100215,量产型驱逐单发瞄准x4随机I
100216,量产型驱逐单发瞄准x4随机II
100217,量产型驱逐单发瞄准x4随机III
100218,量产型驱逐单发瞄准x4随机IIII
100219,量产型塞壬驱逐单发瞄准x4随机II
100220,Q版驱逐双联装炮瞄准I
100221,Q版驱逐双联装炮瞄准II
100222,Q版驱逐双联装炮瞄准III
100223,Q版驱逐双联装炮瞄准IIII
100225,量产型驱逐双联装炮瞄准I
100226,量产型驱逐双联装炮瞄准II
100227,量产型驱逐双联装炮瞄准III
100230,Q版驱逐单发瞄准I
100231,Q版驱逐单发瞄准II
100232,Q版驱逐单发瞄准III
100235,量产型驱逐单发瞄准I
100236,量产型驱逐单发瞄准II
100237,量产型驱逐单发瞄准III
100240,Q版驱逐单发x6随机I
100241,Q版驱逐单发x6随机II
100242,Q版驱逐单发x6随机III
100243,Q版驱逐单发x6随机IIII
100300,Q版轻巡单发瞄准I
100301,Q版轻巡单发瞄准II
100302,Q版轻巡单发瞄准III
100305,量产型轻巡单发瞄准I
100306,量产型轻巡单发瞄准II
100307,量产型轻巡单发瞄准III
100310,Q版轻巡单发瞄准x3随机I
100311,Q版轻巡单发瞄准x3随机II
100312,Q版轻巡单发瞄准x3随机III
100315,量产型轻巡单发瞄准x3随机I
100316,量产型轻巡单发瞄准x3随机II
100317,量产型轻巡单发瞄准x3随机III
100320,Q版轻巡双联装炮瞄准I
100321,Q版轻巡双联装炮瞄准II
100322,Q版轻巡双联装炮瞄准III
100325,量产型轻巡双联装炮瞄准I
100326,量产型轻巡双联装炮瞄准II
100327,量产型轻巡双联装炮瞄准III
100330,Q版轻巡联装炮x4散射I
100331,Q版轻巡联装炮x4散射II
100332,Q版轻巡联装炮x4散射III
100335,量产型轻巡联装炮x4散射I
100336,量产型轻巡联装炮x4散射II
100337,量产型轻巡联装炮x4散射III
100340,Q版轻巡联装炮x6散射I
100341,Q版轻巡联装炮x6散射II
100342,Q版轻巡联装炮x6散射III
100345,量产型轻巡联装炮x6散射I
100346,量产型轻巡联装炮x6散射II
100347,量产型轻巡联装炮x6散射IIII
100348,量产型轻巡联装炮x6散射III
100349,量产型塞壬轻巡联装炮x6散射III
100350,Q版轻巡单发x6随机I
100351,Q版轻巡单发x6随机II
100352,Q版轻巡单发x6随机III
100355,量产型轻巡单发x6随机I
100356,量产型轻巡单发x6随机II
100357,量产型轻巡单发x6随机III
100360,Q版轻巡单发x12随机I
100361,Q版轻巡单发x12随机II
100362,Q版轻巡单发x12随机III
100370,Q版轻巡三联装炮x2I
100371,Q版轻巡三联装炮x2II
100372,Q版轻巡三联装炮x2III
100400,Q版单装鱼雷I
